weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_precip_mm,station_temp
45,2005-11-12,0.3938,0.29862859999999997,0.4019857,0.4103714,75.36,25.450000000000045,23.210000000000036,36.25,19.75,143.8,89.31,9.7,8.9,28.27222222221667
46,2005-11-19,0.4424286,0.3481714,0.3430714,0.47314290000000003,49.87,25.160000000000025,23.74571428600001,34.05000000000001,21.850000000000023,45.0,93.1771428571,8.55714285714,139.5,27.866666666666664
47,2005-11-26,0.28257140000000003,0.2206,0.2882143,0.24008569999999999,72.34,26.26285714300002,24.244285714000057,35.950000000000045,22.05000000000001,63.53,90.34857142860001,8.91428571429,5.1,28.433333333333334
48,2005-12-03,0.3178143,0.3027,0.3369429,0.4171286,78.52,26.27000000000004,23.462857143000008,34.450000000000045,20.950000000000045,34.95,86.40857142860001,9.72857142857,77.9,28.0888888889
49,2005-12-10,0.3585857,0.2194857,0.2579143,0.2992714,60.5,26.06714285700002,23.50714285700002,35.25,22.25,71.8,87.7214285714,9.1,54.1,28.133333333333336
50,2005-12-17,0.19844289999999998,0.1941,0.19301429999999997,0.247,46.91,25.424285714000064,24.03714285700005,33.85000000000002,22.25,46.9,92.9571428571,8.2,6.0,28.133333333333336
51,2005-12-24,0.180575,0.1413333,0.2552833,0.1383714,151.0,24.871428571000024,24.041428570999983,31.25,22.350000000000023,113.36,95.6742857143,6.485714285709999,81.1,28.26666666666667
52,2006-01-01,0.3546,0.21995,0.3225167,0.2563333,114.58,25.031428570999992,23.78571428600003,33.35000000000002,21.75,210.5,93.82142857139999,7.385714285710001,273.5,27.51666666666667
1,2006-01-08,0.19951429999999998,0.2393429,0.2276571,0.2155,38.78,25.682857143000035,19.728571429000056,34.650000000000034,19.25,15.2,73.16142857140001,12.3142857143,70.1,27.271666666666665
2,2006-01-15,0.2284,0.20207139999999998,0.19475,0.23035,138.46,25.57857142900002,23.22142857099999,34.55000000000001,20.350000000000023,47.6,88.33571428569999,9.885714285710002,60.1,27.893333333333334
3,2006-01-22,0.1743,0.13364289999999998,0.11175710000000001,0.1944286,88.85,25.310000000000002,23.171428571000035,34.150000000000034,21.850000000000023,52.2,89.9557142857,9.14285714286,54.8,27.613333333333333
4,2006-01-29,0.1517667,0.1377,0.1478,0.1607833,49.32,24.038571429000058,22.627142857000024,31.650000000000034,21.25,52.2,93.11428571430001,6.21428571429,250.9,27.7
5,2006-02-05,0.3791143,0.30532859999999995,0.34597140000000004,0.37157140000000005,34.17,24.01571428599999,23.49714285700003,29.55000000000001,21.150000000000034,63.98,97.32,5.52857142857,118.9,27.616666666666664
6,2006-02-12,0.2568143,0.13605,0.1978286,0.2583143,71.87,24.49000000000001,23.658571429000062,31.05000000000001,20.850000000000023,67.0,95.82714285709999,5.78571428571,101.1,28.066666666666666
7,2006-02-19,0.3827,0.2506,0.2436571,0.2856,44.35,23.914285714000016,22.214285714000027,32.05000000000001,19.650000000000034,33.0,91.09857142860001,7.285714285710001,0.0,28.866666666666664
8,2006-02-26,0.2621143,0.1248,0.2153571,0.14478570000000002,23.44,25.788571429000058,22.81142857100002,35.150000000000034,19.75,72.2,86.0314285714,10.7857142857,0.3,27.946666666666662
9,2006-03-05,0.1786667,0.19593329999999998,0.14126670000000002,0.12828330000000002,79.13,25.102857142999994,23.61428571400006,33.75,21.950000000000045,50.38,92.6057142857,8.02857142857,26.9,27.4111111111
10,2006-03-12,0.4246286,0.4113,0.3731857,0.3158571,94.99,24.77571428599998,24.05714285700003,30.850000000000023,21.55000000000001,130.6,96.36,6.41428571429,93.0,27.73333333333333
11,2006-03-19,0.1924286,0.1158857,0.1940571,0.1712714,121.69,24.781428570999992,23.431428571000026,32.150000000000034,21.350000000000023,58.83,93.3471428571,7.014285714289999,16.0,28.025000000000002
12,2006-03-26,0.2885667,0.17954,0.2972714,0.2236429,120.62,24.344285714000023,23.145714285999986,32.150000000000034,19.350000000000023,70.0,93.7871428571,7.34285714286,97.0,27.566666666666663
13,2006-04-02,0.24505,0.18885,0.22353330000000002,0.18166670000000001,121.46,24.890000000000043,23.917142857000044,31.75,21.650000000000034,88.81,95.0242857143,6.95714285714,53.9,28.0
14,2006-04-09,0.24167139999999998,0.2054,0.15601429999999997,0.2833143,41.68,24.624285714000052,22.897142857000006,35.150000000000034,20.650000000000034,87.9,91.8114285714,9.57142857143,178.1,28.07777777776667
15,2006-04-16,0.30112859999999997,0.2650571,0.2553143,0.2626857,75.33,24.675714286000016,23.815714286000002,32.35000000000002,19.75,66.46,95.51,7.42857142857,49.0,27.866666666666664
16,2006-04-23,0.3309,0.2654714,0.3195571,0.2849429,69.6,24.911428570999988,23.30714285700003,33.25,20.75,54.86,92.1114285714,7.44285714286,11.9,27.566666666666663
17,2006-04-30,0.2055714,0.23605,0.19191429999999998,0.1393714,74.93,23.700000000000045,21.901428570999997,32.150000000000034,18.55000000000001,39.6,90.86428571430001,7.75714285714,34.0,26.666666666666668
18,2006-05-07,0.1516,0.0846,0.17631429999999998,0.1137286,65.07,24.480000000000018,23.234285714000066,33.150000000000034,20.450000000000045,38.84,93.63571428569999,8.41428571429,115.0,27.883333333333336
19,2006-05-14,0.2866571,0.18715710000000002,0.2665143,0.28745709999999997,127.24,23.03428571400002,22.30285714300004,31.150000000000034,18.650000000000034,70.0,96.09857142860001,6.62857142857,270.9,26.099999999999998
20,2006-05-21,0.3392857,0.3482857,0.31582859999999996,0.37457140000000005,1.52,22.904285714000025,16.938571429000035,32.450000000000045,14.050000000000011,0.1,72.0342857143,12.371428571400001,2.0,25.433333333333334
21,2006-05-28,0.2065143,0.11714289999999998,0.1692714,0.17007139999999998,91.4,24.842857143000003,20.627142857000024,34.55000000000001,15.650000000000034,12.47,80.38571428569999,10.885714285699999,83.0,27.72222222223333
22,2006-06-04,0.09837143,0.1010667,0.1863143,0.09775,79.48,22.837142857000003,21.407142857000053,30.950000000000045,18.150000000000034,44.65,92.5057142857,6.885714285710001,150.2,25.599999999999998
23,2006-06-11,0.3404429,0.1908571,0.3513429,0.2586143,130.66,23.894285714000034,22.54571428600002,34.05000000000001,19.150000000000034,37.6,93.4757142857,8.9,105.2,26.900000000000002
24,2006-06-18,0.1732714,0.185,0.1369286,0.1680429,84.99,24.277142857000058,21.600000000000023,34.05000000000001,17.150000000000034,21.5,87.2142857143,10.0714285714,79.5,27.96666666666667
25,2006-06-25,0.22138000000000002,0.22336,0.3714167,0.22146,71.69,23.57428571400004,21.125714286000004,33.150000000000034,16.350000000000023,27.29,88.4714285714,10.7857142857,74.9,26.5
26,2006-07-02,0.3118571,0.20393329999999998,0.33602859999999996,0.30462859999999997,17.21,23.701428571000008,20.367142857000033,34.05000000000001,16.05000000000001,9.16,83.4671428571,10.7428571429,21.9,26.799999999999997
27,2006-07-09,0.32017140000000005,0.2081,0.2921143,0.2326857,20.72,23.29857142900005,21.442857143000026,31.650000000000034,19.450000000000045,13.62,90.4328571429,7.97142857143,110.6,27.133333333333336
28,2006-07-16,0.3499857,0.2920429,0.28845709999999997,0.2949167,1.17,24.47142857099999,19.682857143000035,33.55000000000001,18.950000000000045,1.8,77.27142857140001,11.4285714286,0.5,26.650000000000002
29,2006-07-23,0.3602857,0.341,0.3629571,0.3211286,54.72,24.24714285700003,21.10857142900005,34.150000000000034,18.650000000000034,40.0,85.14,11.0,47.0,27.133333333333336
30,2006-07-30,0.3186857,0.3523429,0.3766429,0.2859,28.66,24.354285714000014,20.110000000000014,34.55000000000001,16.55000000000001,15.4,79.7428571429,11.7142857143,11.4,25.900000000000002
31,2006-08-06,0.20168570000000002,0.1625571,0.2003286,0.20155710000000002,44.96,24.360000000000014,22.05000000000001,35.25,19.55000000000001,38.07,88.7071428571,11.228571428599999,4.0,27.041666666666668
32,2006-08-13,0.4397857,0.3675857,0.3333143,0.3809857,11.79,24.350000000000023,19.930000000000007,35.75,17.850000000000023,12.39,79.2428571429,12.228571428599999,26.6,26.96666666666667
33,2006-08-20,0.2908,0.238675,0.2856571,0.3337,47.74,25.498571429000037,22.395714285999986,34.75,21.450000000000045,22.19,84.62,10.2714285714,75.5,27.288888888899994
34,2006-08-27,0.2736429,0.20894290000000001,0.2408857,0.2427571,68.6,25.585714285999984,21.994285714000057,35.55000000000001,19.350000000000023,23.6,83.0471428571,11.271428571400001,71.1,27.7
35,2006-09-03,0.3097833,0.35012859999999996,0.28468330000000003,0.39481669999999996,68.0,25.129999999999995,22.122857143000033,36.85000000000002,19.950000000000045,22.24,85.3728571429,11.171428571400002,176.0,26.666666666666668
36,2006-09-10,0.2277857,0.2833143,0.2443714,0.2834143,90.33,26.115714286000014,20.75285714300003,37.150000000000034,17.05000000000001,9.4,75.53,13.728571428599999,15.3,27.373333333333335
37,2006-09-17,0.28004,0.2367167,0.2361833,0.25855,111.87,24.652857143000006,19.887142857000015,35.55000000000001,18.75,16.4,77.2542857143,11.328571428599998,0.5,27.05
38,2006-09-24,0.3807286,0.3783667,0.3023,0.30757140000000005,82.2,26.189999999999998,21.200000000000045,38.05000000000001,18.350000000000023,35.7,77.5142857143,13.7428571429,93.9,28.044444444433328
39,2006-10-01,0.4655,0.2415429,0.4734,0.4934429,134.64,26.23142857099998,22.588571429000012,35.450000000000045,21.150000000000034,44.62,82.8457142857,11.2857142857,63.0,28.5888888889
40,2006-10-08,0.35495,0.2479333,0.3508143,0.3139167,60.48,26.315714286000002,22.010000000000048,37.150000000000034,18.850000000000023,24.8,80.49,12.7857142857,68.9,28.566666666666663
41,2006-10-15,0.15561670000000002,0.19152,0.2151857,0.15461429999999998,41.69,26.195714285999998,23.601428570999985,36.35000000000002,20.650000000000034,29.5,86.8528571429,12.0571428571,162.6,27.953333333333337
42,2006-10-22,0.3215,0.2769,0.2100857,0.3337571,103.77,26.498571429000037,24.61428571400006,34.950000000000045,22.55000000000001,55.5,90.37857142860001,8.57142857143,8.1,28.933333333333334
43,2006-10-29,0.4882286,0.3681429,0.4377429,0.37882859999999996,55.94,25.644285714000034,23.51142857100001,35.150000000000034,20.850000000000023,54.8,89.7,9.34285714286,143.3,27.05333333333333
44,2006-11-05,0.36032859999999994,0.2740143,0.3477143,0.3247857,67.5,27.31714285700002,23.73285714299999,36.650000000000034,21.950000000000045,42.73,82.9342857143,11.614285714300001,14.0,28.844444444433336
45,2006-11-12,0.29512859999999996,0.24638569999999999,0.30207140000000005,0.27699999999999997,80.25,26.282857143,24.702857143000017,34.650000000000034,22.150000000000034,68.0,92.0885714286,8.2,108.7,28.183333333333334
46,2006-11-19,0.3191429,0.18628570000000003,0.2737,0.24702860000000001,86.65,24.145714285999986,23.05142857100003,31.350000000000023,20.350000000000023,87.2,94.44,7.3571428571399995,85.6,27.533333333333335
47,2006-11-26,0.3405571,0.26625709999999997,0.34272859999999994,0.3283857,43.59,24.948571429000026,23.81142857100002,34.150000000000034,21.55000000000001,61.43,94.30285714290001,7.37142857143,205.3,27.266666666666666
48,2006-12-03,0.1504714,0.1515714,0.1926,0.1557286,75.33,26.04714285700004,23.838571429000012,35.950000000000045,20.850000000000023,61.28,89.55,10.7571428571,115.1,28.566666666666663
49,2006-12-10,0.44708329999999996,0.3015143,0.3405714,0.4276,99.89,25.05285714300004,24.458571429000017,31.450000000000045,21.450000000000045,95.02,96.7957142857,6.914285714289999,10.9,28.433333333333334
50,2006-12-17,0.3785,0.3020333,0.34922859999999994,0.4147857,157.75,25.00857142900003,24.201428571000008,31.25,21.05000000000001,63.0,95.8757142857,6.4,,28.316666666666663
51,2006-12-24,0.32782,0.26192,0.3814667,0.35295,111.48,24.53000000000003,23.575714285999993,33.55000000000001,21.150000000000034,80.2,95.0785714286,6.54285714286,,27.866666666666664
1,2007-01-01,0.2201167,0.15895710000000002,0.1905714,0.1324,79.94,24.138571429000024,23.367142857000033,33.150000000000034,20.05000000000001,88.9,95.9271428571,7.414285714289999,133.4,26.666666666666668
2,2007-01-08,0.17328570000000001,0.20693330000000001,0.1343,0.2379571,37.06,23.954285714000036,23.238571429000046,31.450000000000045,21.450000000000045,144.59,96.23857142860001,6.72857142857,61.5,27.141666666666666
3,2007-01-15,0.2719,0.2938,0.2094143,0.2523,126.89,24.237142857000038,23.238571429000046,32.35000000000002,20.150000000000034,52.2,94.6471428571,7.04285714286,178.0,27.791666666666668
4,2007-01-22,0.1936714,0.1394714,0.2619,0.3068571,95.47,24.464285714000027,23.875714286000004,30.55000000000001,21.75,180.99,96.99714285709999,5.52857142857,149.9,27.766666666666666
5,2007-01-29,0.17441429999999997,0.1805,0.1590714,0.20031429999999997,83.7,24.994285714000057,23.624285714000052,34.650000000000034,21.150000000000034,65.1,93.13571428569999,9.0,60.3,28.34166666666667
6,2007-02-05,0.3175,0.4014857,0.3285429,0.4429286,61.8,25.180000000000007,22.620000000000005,36.55000000000001,20.25,11.7,87.53,10.714285714299999,9.9,28.8
7,2007-02-12,0.2858,0.2957,0.2570286,0.31957140000000006,14.19,26.021428571,21.0,35.55000000000001,18.25,2.1,75.80428571430001,11.228571428599999,61.3,28.983333333333338
8,2007-02-19,0.25701430000000003,0.11823330000000001,0.17908570000000001,0.2372286,25.7,27.415714286000025,21.01571428599999,37.05000000000001,21.25,11.55,72.44571428569999,13.1857142857,0.0,28.713333333333335
9,2007-02-26,0.1735,0.19963329999999999,0.1745,0.16591670000000003,55.56,25.908571429000062,21.140000000000043,36.05000000000001,18.350000000000023,35.33,78.58571428569999,11.5571428571,28.0,28.25333333333333
10,2007-03-05,0.21600000000000003,0.2136,0.18891429999999998,0.2275286,117.07,24.30000000000001,23.167142857000044,32.650000000000034,20.25,227.25,94.34857142860001,7.37142857143,205.3,27.399999999999995
11,2007-03-12,0.3033167,0.2850333,0.2571429,0.2926143,55.47,23.80142857100003,23.151428570999997,30.650000000000034,20.650000000000034,51.3,96.52285714290001,6.11428571429,138.0,27.599999999999998
12,2007-03-19,0.21324,0.2231286,0.26437140000000003,0.22182860000000001,150.33,24.53428571400002,22.74000000000001,32.25,19.450000000000045,59.2,90.8585714286,8.17142857143,252.7,27.53333333333333
13,2007-03-26,0.2386714,0.2447429,0.2162286,0.2591857,93.14,24.685714286000007,23.410000000000025,34.05000000000001,19.650000000000034,58.4,93.58571428569999,8.24285714286,66.1,28.116666666666664
14,2007-04-02,0.2381,0.1912,0.2749571,0.2738,97.04,24.56714285700002,23.771428571,32.35000000000002,21.150000000000034,238.2,95.82,6.61428571429,94.3,27.955555555566672
15,2007-04-09,0.1525167,0.14948570000000003,0.22941430000000002,0.1575571,98.94,24.405714286000034,23.538571429000058,30.950000000000045,19.25,147.57,95.52714285709999,6.72857142857,60.4,27.849999999999998
16,2007-04-16,0.1430857,0.20715709999999998,0.16845710000000003,0.2743143,93.62,23.881428571000015,22.86428571400006,31.650000000000034,18.850000000000023,46.45,94.7214285714,7.52857142857,97.1,27.666666666666668
17,2007-04-23,0.27137140000000004,0.18365710000000002,0.203,0.3006,157.86,24.192857143000026,23.352857142999994,31.75,19.75,62.3,95.52571428569999,7.3,261.7,27.7111111111
18,2007-04-30,0.19471429999999998,0.1541,0.2957143,0.1730857,103.39,24.075714285999993,22.792857142999992,31.55000000000001,20.450000000000045,47.24,93.47,7.37142857143,118.2,27.28333333333333
19,2007-05-07,0.1582571,0.16228570000000003,0.1830714,0.2322714,89.15,23.755714286,22.844285714000023,33.450000000000045,18.55000000000001,56.1,95.0371428571,9.35714285714,38.1,27.7
20,2007-05-14,0.17018570000000002,0.1714,0.162,0.22907139999999998,45.23,22.445714285999998,20.862857143000042,31.25,17.55000000000001,86.9,91.83285714290001,8.31428571429,191.4,26.53333333333333
21,2007-05-21,0.3646143,0.2568286,0.3299,0.3496857,64.11,24.082857143000012,23.01857142900002,34.150000000000034,19.350000000000023,65.6,94.8528571429,8.95714285714,86.6,27.916666666666668
22,2007-05-28,0.09005714,0.08222857,0.11105710000000002,0.06474286,76.68,23.02857142900001,20.888571429000024,33.650000000000034,13.75,29.1,89.28,10.2,61.8,25.0
23,2007-06-04,0.2085,0.25695,0.2148833,0.23385709999999998,39.11,23.711428571,22.08000000000004,32.05000000000001,18.950000000000045,33.48,91.72,9.0,0.5,26.066666666666663
24,2007-06-11,0.3420714,0.2853,0.3405571,0.30122859999999996,54.78,23.5,21.77857142900001,31.650000000000034,17.150000000000034,30.9,91.45857142860001,9.91428571429,12.9,26.633333333333336
25,2007-06-18,0.1667,0.1207857,0.1729714,0.1659,78.83,22.968571429000065,21.821428571000013,31.25,19.650000000000034,70.3,94.0657142857,6.885714285710001,126.0,26.3888888889
26,2007-06-25,0.1534571,0.1744571,0.20221429999999999,0.1292571,11.41,23.421428571000035,22.02857142900001,31.850000000000023,19.55000000000001,22.8,92.6714285714,8.77142857143,10.2,26.322222222233336
27,2007-07-02,0.1814429,0.2692286,0.19345710000000002,0.20994290000000002,1.59,23.678571429000044,19.027142857000058,32.650000000000034,17.05000000000001,1.4,78.0742857143,12.228571428599999,,25.833333333333332
28,2007-07-09,0.3217667,0.2734,0.2545,0.3513,18.78,24.235714286000018,20.781428570999992,33.75,17.55000000000001,13.04,83.3871428571,10.871428571400001,54.1,26.45
29,2007-07-16,0.30755709999999997,0.3397,0.36424290000000004,0.3648429,26.29,22.908571429000062,21.791428570999983,30.450000000000045,17.950000000000045,39.52,94.24714285709999,7.72857142857,22.9,26.244444444433338
30,2007-07-23,0.35897140000000005,0.4017571,0.2960857,0.4225,27.91,24.49000000000001,21.195714285999998,35.05000000000001,16.950000000000045,11.64,84.1557142857,12.357142857100001,11.9,27.083333333333332
31,2007-07-30,0.4172286,0.36992859999999994,0.36697140000000006,0.4898714,70.88,23.57428571400004,19.850000000000023,32.450000000000045,16.850000000000023,25.5,82.5714285714,11.5,55.9,24.883333333333336
32,2007-08-06,0.2782429,0.2361286,0.2923,0.2669571,35.77,24.670000000000016,19.55857142900004,35.05000000000001,16.55000000000001,6.08,76.61857142859999,12.771428571400001,30.3,25.458333333333332
33,2007-08-13,0.2666667,0.2719333,0.2438857,0.19645710000000002,36.78,24.941428571000017,20.922857142999987,34.85000000000002,18.650000000000034,9.21,80.9357142857,9.71428571429,76.5,27.099999999999998
34,2007-08-20,0.33937140000000005,0.35697140000000005,0.32912859999999994,0.3687143,9.06,25.635714285999995,21.04571428600002,34.950000000000045,21.150000000000034,12.4,79.33428571430001,11.5714285714,22.1,26.774999999999995
35,2007-08-27,0.27878569999999997,0.2463571,0.2349857,0.3737429,30.26,27.51714285700001,19.97428571400002,39.25,20.25,12.8,67.7571428571,13.385714285699999,0.0,27.21666666666667
36,2007-09-03,0.27955,0.2826857,0.3277143,0.3280571,76.28,23.948571429000026,22.532857143,31.25,20.350000000000023,56.85,92.65714285709998,7.885714285710001,37.1,27.066666666666663
37,2007-09-10,0.2888167,0.28895709999999997,0.2660714,0.3393,49.85,25.410000000000025,22.01285714300002,35.450000000000045,19.850000000000023,26.2,84.4128571429,12.1571428571,150.9,27.066666666666663
38,2007-09-17,0.31565709999999997,0.3545,0.3326429,0.4172,58.22,25.35857142900005,22.684285714000055,36.05000000000001,20.150000000000034,34.27,86.7071428571,12.4,16.3,27.26666666666667
39,2007-09-24,0.2309,0.23634290000000002,0.2308857,0.3128,59.79,26.54857142900005,22.150000000000034,37.450000000000045,19.55000000000001,10.3,78.5642857143,13.8,34.0,27.677777777766664
40,2007-10-01,0.3199714,0.2544167,0.3151,0.29347140000000005,37.28,25.131428571000015,23.137142857000015,37.650000000000034,21.55000000000001,73.33,89.8442857143,9.1,107.9,28.5
41,2007-10-08,0.3851857,0.4050714,0.3106286,0.4381286,39.09,26.425714286000016,22.29714285700004,36.450000000000045,21.650000000000034,38.28,80.45,11.6,145.1,28.133333333333336
42,2007-10-15,0.2251286,0.1505143,0.1959857,0.2383857,74.52,26.29428571400001,23.437142857000026,37.05000000000001,21.850000000000023,86.4,86.7057142857,9.82857142857,4.1,28.7
43,2007-10-22,0.40347140000000004,0.3202286,0.4087,0.4229,106.73,23.821428571000013,22.810000000000002,31.950000000000045,18.75,67.93,94.7814285714,7.75714285714,79.3,26.633333333333336
44,2007-10-29,0.2657429,0.2856,0.2923143,0.2469143,51.28,24.680000000000007,23.82857142900002,33.150000000000034,20.55000000000001,67.47,95.59285714290002,9.35714285714,0.0,27.53333333333333
45,2007-11-05,0.3334571,0.32425709999999996,0.2469,0.33112859999999994,69.88,26.32857142900002,23.09857142900006,35.35000000000002,21.150000000000034,50.6,84.85,9.485714285710001,22.1,28.666666666666668
46,2007-11-12,0.1784286,0.12875,0.2167714,0.1853,109.5,24.984285714000066,23.680000000000007,35.450000000000045,21.450000000000045,103.3,93.55428571430001,8.68571428571,111.3,27.59166666666667
47,2007-11-19,0.2284714,0.18865710000000002,0.2345571,0.1996714,52.27,24.531428570999992,23.788571429000058,32.55000000000001,21.150000000000034,124.2,96.2142857143,5.74285714286,80.0,27.24
48,2007-11-26,0.16564,0.1793,0.1276,0.18191429999999997,129.33,24.730000000000018,24.06714285700002,32.05000000000001,21.25,65.57,96.52285714290001,6.94285714286,293.1,27.274999999999995
49,2007-12-03,0.29937140000000007,0.3367143,0.2615857,0.3498429,73.16,25.370000000000005,23.754285714000048,32.35000000000002,21.150000000000034,57.8,91.6542857143,8.3,142.0,27.900000000000002
50,2007-12-10,0.3138333,0.2335143,0.2426,0.29374290000000003,83.39,25.898571429000015,23.111428571000033,34.650000000000034,21.150000000000034,42.68,86.7557142857,9.91428571429,23.1,28.55
51,2007-12-17,0.2698,0.2756857,0.2755143,0.23671430000000002,146.13,23.99142857100003,23.24714285700003,33.450000000000045,20.150000000000034,89.72,96.0742857143,5.68571428571,261.3,27.641666666666666
52,2007-12-24,0.1992,0.19476670000000001,0.17111110000000002,0.23082220000000003,53.57,24.49000000000001,23.218571429000065,31.75,21.150000000000034,62.14,93.4685714286,7.42857142857,28.1,27.166666666666668
1,2008-01-01,0.19147139999999999,0.15541429999999998,0.17601429999999998,0.1872429,19.95,26.127142857000024,21.51857142900002,35.05000000000001,20.950000000000045,21.4,78.67,10.7285714286,,28.59166666666667
2,2008-01-08,0.4449333,0.27585,0.3569,0.4697286,71.84,22.945714285999998,22.05000000000001,28.950000000000045,20.150000000000034,62.61,95.28,5.1,104.4,26.600000000000005
3,2008-01-15,0.1882286,0.2208286,0.2332429,0.1699714,95.97,24.884285714000043,23.939999999999998,32.35000000000002,19.25,63.92,94.9685714286,8.58571428571,125.3,27.677777777766664
4,2008-01-22,0.27797140000000004,0.32492859999999996,0.2219143,0.29567140000000003,102.59,24.05714285700003,23.100000000000023,31.650000000000034,21.650000000000034,93.43,95.1257142857,5.97142857143,46.3,26.899999999999995
5,2008-01-29,0.35195,0.37057140000000005,0.3138,0.40297140000000004,110.0,25.248571429000037,23.861428571000033,34.450000000000045,21.05000000000001,66.0,93.0,9.08571428571,121.2,27.522222222233335
6,2008-02-05,0.2256429,0.17075,0.1981,0.1860714,38.72,26.340000000000032,21.478571429000056,35.25,20.350000000000023,28.0,78.13142857140001,11.5571428571,5.1,27.622222222233333
7,2008-02-12,0.17394289999999998,0.1989167,0.1684286,0.17342860000000002,47.23,24.620000000000005,23.77285714300001,32.85000000000002,21.650000000000034,103.22,95.7071428571,6.71428571429,9.2,26.8
8,2008-02-19,0.24095,0.2236,0.1620429,0.1874429,122.64,23.945714285999998,22.458571429000017,30.950000000000045,19.75,33.9,92.37,7.614285714289999,115.3,27.8
9,2008-02-26,0.3493143,0.2227286,0.2677286,0.38787140000000003,101.33,23.81428571400005,23.23142857099998,29.150000000000034,20.950000000000045,70.83,96.9271428571,5.41428571429,127.6,27.28333333333333
10,2008-03-04,0.16974289999999997,0.1386667,0.17005710000000002,0.2008429,210.83,24.604285714000014,22.370000000000005,34.75,20.150000000000034,39.1,88.97285714290001,8.95714285714,119.6,27.459999999999997
11,2008-03-11,0.1292429,0.1729571,0.12602860000000002,0.15065710000000002,96.05,24.867142857000033,22.75,32.35000000000002,19.850000000000023,32.17,89.26857142860001,9.014285714289999,64.4,27.21666666666667
12,2008-03-18,0.2383333,0.2327286,0.12394289999999998,0.20007139999999998,91.87,23.605714286000023,22.325714285999993,31.850000000000023,20.150000000000034,90.5,93.45142857139999,7.214285714289999,100.9,26.758333333333336
13,2008-03-25,0.3366,0.3042143,0.3229,0.3773143,62.13,23.944285714000046,22.79857142900005,30.55000000000001,19.950000000000045,53.36,94.0742857143,6.55714285714,282.7,27.066666666666663
14,2008-04-01,0.2700833,0.1902714,0.19065710000000002,0.2151571,107.0,24.54428571400001,22.704285714000036,32.25,20.55000000000001,24.9,90.9571428571,8.6,21.1,27.922222222233334
15,2008-04-08,0.2843571,0.3536714,0.3217857,0.30282859999999995,71.45,24.387142857000015,23.48285714299999,32.950000000000045,19.650000000000034,99.96,95.15714285709998,7.4,53.1,27.366666666666664
16,2008-04-15,0.3026143,0.24467139999999998,0.29631430000000003,0.32875709999999997,79.74,24.29714285700004,22.78571428600003,32.35000000000002,20.650000000000034,45.96,92.1242857143,7.785714285710001,61.0,27.36666666666667
17,2008-04-22,0.2706,0.3713143,0.34422859999999994,0.28307140000000003,42.05,23.610000000000014,23.23285714299999,28.75,20.55000000000001,62.52,97.9714285714,4.88571428571,85.9,27.083333333333332
18,2008-04-29,0.06172857,0.1339,0.09471429,0.11784289999999999,42.12,24.922857142999987,23.591428570999994,33.150000000000034,19.950000000000045,115.99,93.66285714290001,8.68571428571,31.2,27.6888888889
19,2008-05-06,0.1361571,0.16315710000000003,0.1391571,0.1345571,50.5,22.825714285999993,21.51571428599999,31.350000000000023,17.450000000000045,47.1,93.15857142860001,6.97142857143,18.0,26.53333333333333
20,2008-05-13,0.19638570000000002,0.29632,0.2641571,0.2255857,30.08,21.700000000000045,20.094285714000023,31.25,15.350000000000023,18.08,91.5042857143,7.385714285710001,6.1,25.055555555566666
21,2008-05-20,0.22101669999999998,0.2353167,0.1804429,0.1994714,45.69,23.118571429000042,22.488571429000046,30.25,18.55000000000001,59.4,96.62142857139999,5.95714285714,58.2,26.416666666666668
22,2008-05-27,0.12245,0.1571,0.086,0.1033143,72.04,23.591428570999994,22.844285714000023,30.950000000000045,20.650000000000034,134.66,96.02571428569999,5.75714285714,76.1,27.066666666666666
23,2008-06-03,0.19518570000000002,0.15771429999999997,0.1844286,0.1336143,30.09,23.25,22.060000000000002,31.25,19.05000000000001,73.01,93.9828571429,6.77142857143,13.6,26.133333333333336
24,2008-06-10,0.29374290000000003,0.2643667,0.2466286,0.29195709999999997,13.27,23.03714285700005,20.74142857100003,32.650000000000034,15.050000000000011,12.9,88.81,9.3,6.4,25.314285714285717
25,2008-06-17,0.2240286,0.1754714,0.2656571,0.2452143,111.18,23.592857143000003,22.78428571400002,31.25,20.650000000000034,57.87,95.86,6.95714285714,79.8,26.428571428571427
26,2008-06-24,0.1970429,0.2779833,0.21394290000000002,0.2656143,89.88,23.30857142900004,22.042857142999992,31.650000000000034,18.05000000000001,61.8,93.7957142857,7.385714285710001,93.5,25.476190476190478
27,2008-07-01,0.30482859999999995,0.2336714,0.2489143,0.2558143,0.0,23.392857143000015,20.680000000000007,31.75,17.55000000000001,9.4,86.5242857143,9.44285714286,1.3,26.457142857142856
28,2008-07-08,0.15385,0.14958570000000002,0.3294429,0.13288570000000002,0.0,23.395714285999986,20.444285714000046,32.75,17.350000000000023,7.47,85.6557142857,9.27142857143,0.0,26.57142857142857
29,2008-07-15,0.2323857,0.21395709999999998,0.2203,0.1984286,62.84,22.928571429000044,21.541428570999983,31.450000000000045,18.650000000000034,27.33,93.05571428569999,8.44285714286,44.2,26.61904761904762
